COUNTRY,HOLDER NAME,ISSUER,ISIN,NET SHORT POSITION (%),POSITION DATE
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,ASOS PLC,GB0030927254,2.07,2012-12-17
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,ASOS PLC,GB0030927254,1.99,2013-01-09
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,ASOS PLC,GB0030927254,2.03,2013-01-11
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,3.56,2012-11-01
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,3.89,2012-11-19
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.23,2012-11-20
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.35,2012-11-21
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.22,2012-11-26
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.32,2012-12-05
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.41,2012-12-14
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.51,2013-01-04
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.48,2013-01-16
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.57,2013-01-21
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.66,2013-01-22
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.90,2013-02-04
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,5.00,2013-02-12
UNITED KINGDOM,KYNIKOS ASSOCIATES LP,OCADO GROUP PLC,GB00B3MBS747,4.97,2013-02-14
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,AGGREKO PLC,GB00B4WQ2Z29,2.28,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,AGGREKO PLC,GB00B4WQ2Z29,2.31,2012-11-15
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,AGGREKO PLC,GB00B4WQ2Z29,2.45,2012-11-19
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,AGGREKO PLC,GB00B4WQ2Z29,2.62,2012-11-20
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,AGGREKO PLC,GB00B4WQ2Z29,2.75,2012-12-27
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,AGGREKO PLC,GB00B4WQ2Z29,2.88,2013-01-02
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,APR ENERGY PLC,GB00B58D4C52,3.27,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.81,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.72,2012-11-02
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.69,2013-01-22
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.59,2013-01-24
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.49,2013-02-04
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.39,2013-02-05
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,BRITISH SKY BROADCASTING GROUP,GB0001411924,1.24,2013-02-07
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MAN GROUP PLC,GB00B28KQ186,1.71,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MAN GROUP PLC,GB00B83VD954,1.69,2013-01-02
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MAN GROUP PLC,GB00B83VD954,1.83,2013-02-06
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.63,2013-01-15
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.72,2013-01-16
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.81,2013-01-17
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.03,2013-01-18
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.13,2013-01-21
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.32,2013-01-22
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.42,2013-01-23
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.54,2013-01-25
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.81,2013-01-30
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,1.94,2013-02-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,2.06,2013-02-06
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,2.45,2013-02-12
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,2.65,2013-02-13
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,2.81,2013-02-14
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,3.02,2013-02-19
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,3.12,2013-02-20
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,OPHIR ENGERGY PLC,GB00B24CT194,1.09,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,OPHIR ENGERGY PLC,GB00B24CT194,1.71,2013-02-08
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,OPHIR ENGERGY PLC,GB00B24CT194,1.80,2013-02-11
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PEARSON PLC,GB0006776081,0.50,2013-01-23
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PEARSON PLC,GB0006776081,0.61,2013-01-24
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PETROFAC LTD,GB00B0H2K534,1.87,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PETROFAC LTD,GB00B0H2K534,1.94,2013-02-05
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PETROFAC LTD,GB00B0H2K534,2.00,2013-02-07
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PROVIDENT FINANCIAL PLC,GB00B1Z4ST84,2.59,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PRUDENTIAL PLC,GB0007099541,0.85,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PRUDENTIAL PLC,GB0007099541,0.94,2012-12-18
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,PRUDENTIAL PLC,GB0007099541,1.03,2012-12-20
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,0.60,2013-01-09
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,0.78,2013-01-11
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,0.83,2013-01-14
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,0.90,2013-01-16
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,1.01,2013-01-30
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,1.20,2013-02-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,1.32,2013-02-05
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,1.44,2013-02-08
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,SAINSBURY (J) PLC,GB00B019KW72,1.55,2013-02-12
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TESCO PLC,GB0008847096,0.62,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TESCO PLC,GB0008847096,0.59,2012-11-05
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TESCO PLC,GB0008847096,0.62,2012-11-26
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TESCO PLC,GB0008847096,0.57,2013-01-03
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TESCO PLC,GB0008847096,0.45,2013-01-30
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TULLOW OIL PLC,GB0001500809,1.33,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TULLOW OIL PLC,GB0001500809,1.41,2013-01-02
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TULLOW OIL PLC,GB0001500809,1.55,2013-01-09
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,TULLOW OIL PLC,GB0001500809,1.78,2013-01-11
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,WEIR GROUP PLC,GB0009465807,3.42,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,WH SMITH PLC,GB00B2PDGW16,2.73,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,2.51,2012-11-01
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,2.69,2013-01-30
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,2.74,2013-01-31
UNITED KINGDOM,LANSDOWNE PARTNERS LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,2.81,2013-02-01
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,LONRHO,GB0002568813,1.15,2012-11-01
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,LONRHO,GB0002568813,0.99,2012-11-14
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,LONRHO,GB0002568813,0.89,2012-12-10
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,SPORTINGBET PLC,GB0009516252,1.41,2012-11-01
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,SPORTINGBET PLC,GB0009516252,1.31,2012-11-27
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,SPORTINGBET PLC,GB0009516252,1.27,2012-12-04
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,SPORTINGBET PLC,GB0009516252,0.70,2013-01-31
UNITED KINGDOM,LAZARD ASSET MANAGEMENT LLC,SPORTINGBET PLC,GB0009516252,0.00,2013-02-01
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BORDERS & SOUTHERN PETROLEUM PLC,GB00B08F4599,0.51,2013-02-14
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BORDERS & SOUTHERN PETROLEUM PLC,GB00B08F4599,0.64,2013-02-18
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BORDERS & SOUTHERN PETROLEUM PLC,GB00B08F4599,0.74,2013-02-20
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BOWLEVEN PLC,GB00B04PYL99,0.62,2012-11-01
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BOWLEVEN PLC,GB00B04PYL99,0.72,2012-11-07
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BOWLEVEN PLC,GB00B04PYL99,0.87,2012-11-12
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BOWLEVEN PLC,GB00B04PYL99,1.00,2012-11-14
UNITED KINGDOM,LOMBARD ODIER ASSET MANAGEMENT (SWITZERLAND) SA,BOWLEVEN PLC,GB00B04PYL99,0.71,2012-12-18
UNITED KINGDOM,LONE PINE CAPITAL LLC,DIXONS RETAIL PLC,GB0000472455,0.54,2013-01-22
UNITED KINGDOM,LONE PINE CAPITAL LLC,DIXONS RETAIL PLC,GB0000472455,0.69,2013-01-24
UNITED KINGDOM,LONE PINE CAPITAL LLC,DIXONS RETAIL PLC,GB0000472455,0.75,2013-01-25
UNITED KINGDOM,LONE PINE CAPITAL LLC,HOME RETAIL GROUP PLC,GB00B19NKB76,1.05,2012-11-01
UNITED KINGDOM,LONE PINE CAPITAL LLC,HOME RETAIL GROUP PLC,GB00B19NKB76,1.37,2013-01-03
UNITED KINGDOM,LONE PINE CAPITAL LLC,HOME RETAIL GROUP PLC,GB00B19NKB76,1.41,2013-01-04
UNITED KINGDOM,LONE PINE CAPITAL LLC,WH SMITH PLC,GB00B2PDGW16,0.75,2013-01-15
UNITED KINGDOM,LONE PINE CAPITAL LLC,WH SMITH PLC,GB00B2PDGW16,0.95,2013-01-18
UNITED KINGDOM,LONE PINE CAPITAL LLC,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.60,2013-01-30
UNITED KINGDOM,LONE PINE CAPITAL LLC,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.77,2013-02-05
UNITED KINGDOM,LONE PINE CAPITAL LLC,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.83,2013-02-06
UNITED KINGDOM,LONE PINE CAPITAL LLC,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.91,2013-02-07
UNITED KINGDOM,"LUXOR CAPITAL GROUP, LP",BLINKX PLC,GB00B1WBW239,1.82,2012-11-01
UNITED KINGDOM,"LUXOR CAPITAL GROUP, LP",BLINKX PLC,GB00B1WBW239,1.73,2013-01-02
UNITED KINGDOM,"LUXOR CAPITAL GROUP, LP",WH SMITH PLC,GB00B2PDGW16,1.32,2012-11-01
UNITED KINGDOM,"LUXOR CAPITAL GROUP, LP",WH SMITH PLC,GB00B2PDGW16,1.22,2012-11-05
UNITED KINGDOM,"LUXOR CAPITAL GROUP, LP",WH SMITH PLC,GB00B2PDGW16,1.14,2012-12-28
UNITED KINGDOM,MAGNETAR FINANCIAL (UK) LLP,LONMIN PLC,GB0031192486,0.63,2012-12-04
UNITED KINGDOM,MAGNETAR FINANCIAL (UK) LLP,LONMIN PLC,GB0031192486,0.94,2012-12-05
UNITED KINGDOM,MAGNETAR FINANCIAL (UK) LLP,LONMIN PLC,GB0031192486,1.10,2012-12-06
UNITED KINGDOM,MAGNETAR FINANCIAL (UK) LLP,LONMIN PLC,GB0031192486,0.17,2012-12-11
UNITED KINGDOM,MAN INVESTMENTS LTD,ROCKHOPPER EXPLORATION,GB00B0FVQX23,0.52,2012-12-12
UNITED KINGDOM,MAN INVESTMENTS LTD,ROCKHOPPER EXPLORATION,GB00B0FVQX23,0.49,2013-01-08
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",DIXONS RETAIL PLC,GB0000472455,2.05,2012-11-01
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",DIXONS RETAIL PLC,GB0000472455,1.95,2012-11-07
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",DIXONS RETAIL PLC,GB0000472455,1.86,2012-11-08
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",DIXONS RETAIL PLC,GB0000472455,1.79,2012-11-09
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",DIXONS RETAIL PLC,GB0000472455,1.67,2012-11-14
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",HOME RETAIL GROUP PLC,GB00B19NKB76,1.79,2012-11-01
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",HOME RETAIL GROUP PLC,GB00B19NKB76,1.68,2012-11-07
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",HOME RETAIL GROUP PLC,GB00B19NKB76,1.56,2013-01-24
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",HOME RETAIL GROUP PLC,GB00B19NKB76,1.47,2013-01-28
UNITED KINGDOM,"MARBLE ARCH INVESTMENTS, LP",HOME RETAIL GROUP PLC,GB00B19NKB76,1.38,2013-02-01
UNITED KINGDOM,MARSHALL WACE LLP,FENNER PLC,GB0003345054,0.71,2012-11-01
UNITED KINGDOM,MARSHALL WACE LLP,FENNER PLC,GB0003345054,0.69,2012-11-06
UNITED KINGDOM,MARSHALL WACE LLP,FENNER PLC,GB0003345054,0.70,2012-11-08
UNITED KINGDOM,MARSHALL WACE LLP,LONDON MINING PLC,GB00B1VZK334,0.55,2013-02-18
UNITED KINGDOM,MARSHALL WACE LLP,LONMIN PLC,GB0031192486,0.54,2012-11-27
UNITED KINGDOM,MARSHALL WACE LLP,LONMIN PLC,GB0031192486,0.62,2012-11-28
UNITED KINGDOM,MARSHALL WACE LLP,LONMIN PLC,GB0031192486,0.03,2012-12-11
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",HOME RETAIL GROUP PLC,GB00B19NKB76,4.45,2012-11-01
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",HOME RETAIL GROUP PLC,GB00B19NKB76,3.30,2013-01-15
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,1.26,2012-11-01
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,1.17,2012-12-03
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,1.03,2012-12-04
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,0.97,2012-12-05
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,0.82,2012-12-06
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,0.79,2012-12-07
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,0.64,2012-12-13
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,0.51,2012-12-14
UNITED KINGDOM,"MAVERICK CAPITAL, LTD.",ITV PLC,GB0033986497,0.46,2012-12-17
UNITED KINGDOM,MEDITOR CAPITAL MANAGEMENT LIMITED,REED ELSEVIER PLC,GB00B2B0DG97,0.87,2012-11-01
UNITED KINGDOM,MEDITOR CAPITAL MANAGEMENT LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.52,2012-12-12
UNITED KINGDOM,MEDITOR CAPITAL MANAGEMENT LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.63,2012-12-14
UNITED KINGDOM,MEDITOR CAPITAL MANAGEMENT LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.73,2012-12-20
UNITED KINGDOM,MEDITOR CAPITAL MANAGEMENT LIMITED,WM MORRISON SUPERMARKETS PLC,GB0006043169,0.39,2013-01-07
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WEIR GROUP PLC,GB0009465807,0.86,2012-11-01
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WEIR GROUP PLC,GB0009465807,0.90,2012-11-05
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WEIR GROUP PLC,GB0009465807,0.89,2013-01-17
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WEIR GROUP PLC,GB0009465807,0.91,2013-02-08
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,0.57,2013-01-25
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,0.64,2013-01-28
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,0.77,2013-01-30
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,0.85,2013-01-31
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,0.92,2013-02-13
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,1.07,2013-02-14
UNITED KINGDOM,MERCHANTS' GATE CAPITAL LP,WH SMITH PLC,GB00B2PDGW16,1.21,2013-02-15
UNITED KINGDOM,MERITAGE GROUP LP,WH SMITH PLC,GB00B2PDGW16,0.93,2012-11-01
UNITED KINGDOM,METAGE CAPITAL LIMITED,BAILLIE GIFFORD SHIN NIPPON,GB0000706274,0.58,2013-02-12
UNITED KINGDOM,METAGE CAPITAL LIMITED,BAILLIE GIFFORD SHIN NIPPON,GB0000706274,0.78,2013-02-13
UNITED KINGDOM,METAGE CAPITAL LIMITED,BAILLIE GIFFORD SHIN NIPPON,GB0000706274,0.91,2013-02-15
UNITED KINGDOM,MOORE CAPITAL MANGEMENT LP,LANCASHIRE HOLDINGS LIMITED,BMG5361W1047,0.50,2013-02-04
UNITED KINGDOM,MOORE CAPITAL MANGEMENT LP,LANCASHIRE HOLDINGS LIMITED,BMG5361W1047,0.61,2013-02-15
UNITED KINGDOM,MOORE EUROPE CAPITAL MANGEMENT LLP,LANCASHIRE HOLDINGS LIMITED,BMG5361W1047,0.50,2013-02-04
UNITED KINGDOM,MOORE EUROPE CAPITAL MANGEMENT LLP,LANCASHIRE HOLDINGS LIMITED,BMG5361W1047,0.61,2013-02-15
UNITED KINGDOM,"MORTON HOLDINGS, INC.",CAPITA PLC,GB00B23K0M20,0.86,2012-11-01
UNITED KINGDOM,"MORTON HOLDINGS, INC.",CAPITA PLC,GB00B23K0M20,0.74,2012-12-21
UNITED KINGDOM,"MORTON HOLDINGS, INC.",CAPITA PLC,GB00B23K0M20,0.61,2012-12-28
UNITED KINGDOM,"MORTON HOLDINGS, INC.",HOME RETAIL GROUP PLC,GB00B19NKB76,1.15,2013-01-15
UNITED KINGDOM,"MORTON HOLDINGS, INC.",HOMESERVE PLC,GB00B587FC42,2.02,2012-11-01
UNITED KINGDOM,"MORTON HOLDINGS, INC.",LADBROKES PLC,GB00B0ZSH635,1.26,2012-11-01
UNITED KINGDOM,"MORTON HOLDINGS, INC.",PEARSON PLC,GB0006776081,0.58,2012-11-16
UNITED KINGDOM,"MORTON HOLDINGS, INC.",PEARSON PLC,GB0006776081,0.21,2013-02-06
UNITED KINGDOM,"MORTON HOLDINGS, INC.",SERCO GROUP PLC,GB0007973794,0.97,2012-11-01
UNITED KINGDOM,"MORTON HOLDINGS, INC.",SERCO GROUP PLC,GB0007973794,0.71,2012-12-20
UNITED KINGDOM,"MORTON HOLDINGS, INC.",TUI TRAVEL PLC,GB00B1Z7RQ77,0.88,2012-11-01
UNITED KINGDOM,"MORTON HOLDINGS, INC.",WEIR GROUP PLC,GB0009465807,1.11,2012-11-01
UNITED KINGDOM,"MORTON HOLDINGS, INC.",WEIR GROUP PLC,GB0009465807,1.06,2013-01-04
UNITED KINGDOM,"MORTON HOLDINGS, INC.",WEIR GROUP PLC,GB0009465807,0.00,2013-02-06
UNITED KINGDOM,"MORTON HOLDINGS, INC.",WILLIAM HILL PLC,GB0031698896,0.84,2012-11-01
UNITED KINGDOM,"MSD CAPITAL (EUROPE), LLP",HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,0.87,2012-11-01
UNITED KINGDOM,"MSD CAPITAL (EUROPE), LLP",HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,0.92,2012-11-27
UNITED KINGDOM,"MSD CAPITAL (EUROPE), LLP",HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,1.00,2013-01-02
UNITED KINGDOM,"MSD CAPITAL (EUROPE), LLP",HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,1.11,2013-01-24
UNITED KINGDOM,"MSD CAPITAL (EUROPE), LLP",HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,1.26,2013-02-06
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,HOME RETAIL GROUP PLC,GB00B19NKB76,1.13,2012-11-01
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,HOME RETAIL GROUP PLC,GB00B19NKB76,1.30,2012-11-15
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,HOME RETAIL GROUP PLC,GB00B19NKB76,1.44,2012-11-16
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,HOME RETAIL GROUP PLC,GB00B19NKB76,1.51,2012-11-23
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,HOME RETAIL GROUP PLC,GB00B19NKB76,1.64,2012-12-06
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.80,2012-11-01
UNITED KINGDOM,NEWBROOK CAPITAL ADVISORS LP,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.90,2013-01-14
UNITED KINGDOM,NEWEDGE UK FINANCIAL LTD ON BEHALF OF NEWEDGE GROUP,OCADO GROUP PLC,GB00B3MBS747,0.56,2012-11-01
UNITED KINGDOM,NEWEDGE UK FINANCIAL LTD ON BEHALF OF NEWEDGE GROUP,OCADO GROUP PLC,GB00B3MBS747,0.16,2012-11-09
UNITED KINGDOM,NOMURA INTERNATIONAL PLC,IP GROUP PLC,GB00B128J450,0.50,2012-11-27
UNITED KINGDOM,NOMURA INTERNATIONAL PLC,LONMIN PLC,GB0031192486,0.54,2012-11-29
UNITED KINGDOM,NOMURA INTERNATIONAL PLC,LONMIN PLC,GB0031192486,0.84,2012-12-05
UNITED KINGDOM,NOONDAY ASSET MANAGEMENT LLP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.53,2012-11-20
UNITED KINGDOM,NOONDAY ASSET MANAGEMENT LLP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.48,2012-12-07
UNITED KINGDOM,NOONDAY ASSET MANAGEMENT LLP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.52,2013-02-20
UNITED KINGDOM,NUMERIC INVESTORS LLC,FALKLAND OIL & GAS,FK00B030JM18,0.50,2013-01-02
UNITED KINGDOM,NUMERIC INVESTORS LLC,LAMPRELL PLC,GB00B1CL5249,0.51,2013-02-07
UNITED KINGDOM,NUMERIC INVESTORS LLC,MONITISE PLC,GB00B1YMRB82,0.53,2013-01-18
